,user_id,user_name,tweet_time,location,text,sentiment
47,829518804958978048,Joe,Wed Sep 12 01:40:30 +0000 2018,Skull Island,gerfingerpoken2 barack hussein obama leader of the deep state coup american thinker maga pjnet trumpt,0
48,194370433,Alex Webb,Wed Sep 12 01:40:33 +0000 2018,London of course ,grrrgraphics check out this video socialism aint for you by linskidavid walkaway awesome work mak,1
49,746323758219165697,Paul Bolcar,Wed Sep 12 01:40:34 +0000 2018,None,chatbycc while armed with the power of our vote we proudly amp peacefully revolted never doubt this was an american revolution maga,1
50,1004552680205946881,Sherry Van Fleet,Wed Sep 12 01:40:45 +0000 2018,Wisconsin USA,richardangwin president obama returns to the campaign trail and someones not happy tuesdaythoughts resist trump 1u tcot maga,2
51,823691762405249024,Barbara MacArthur,Wed Sep 12 01:40:48 +0000 2018,California USA,lorettatheprole on the campaign trail he alluded to the 28 pages and even said you may find out that the saudis were responsible fo,1
52,823262922881306626,Boo,Wed Sep 12 01:40:52 +0000 2018,South Miami FL,biggator5 trumpadmin potus realdonaldtrump has delivered for workingclass americans edmorrissey tcot p,0
53,2207617070,Tom Froistad,Wed Sep 12 01:40:55 +0000 2018,None,loudobbs endwitchhunt saracarterdc weve found nothing to show collusion between president realdonaldtrump amp russia absolutely,1
54,228244744,Gary Baker,Wed Sep 12 01:40:59 +0000 2018,OmahaNE,larsenmatt shit is about to get real bobwwoodward fear donaldtrump audiblecom,0
55,872862599016308740,Jonn Walker,Wed Sep 12 01:41:03 +0000 2018,West Midlands England,not half bad donaldtrump fistpump,2
56,4312352541,Chase253,Wed Sep 12 01:41:04 +0000 2018,None,annamor62100662 32 and sinking nuff said crazytown donaldtrump realdonaldtrump,0
57,2307155540,Jon Neville,Wed Sep 12 01:41:07 +0000 2018,Pueblo Colorado,onlycyrusreport immigrationthis is what is happening in sweden this is part one watch the explosive video here,-1
58,92408522,'Super Elite Texan'    ,Wed Sep 12 01:41:07 +0000 2018,None,mightynitin22 you didnt build that somebody else made that happen says the jackass who is trying to steal the credit for trump,2
59,832441166058500096,HyHeLi,Wed Sep 12 01:41:10 +0000 2018,Washington USA,dawglb enforce the laws support border patrol amp ice in doing amp to do their dangerous jobs amp build the wall all to secure our border,2
60,338773372,Deplorable Ed,Wed Sep 12 01:41:10 +0000 2018,Virginia,jamesirving2 threaten potus and you threaten us we duly elected this president and by god we will defend him enough said,0
61,818324656641949696,Cindi~Rose,Wed Sep 12 01:41:15 +0000 2018,Hendersonville NC,american patriots please watch and share asap via youtube potus,0
62,48984819,Independent02,Wed Sep 12 01:41:18 +0000 2018,Australia,chriscuomo cuomo the next time people like davidurban try to say you amp others are criticizing the menwomen of,-1
63,933391981,CD,Wed Sep 12 01:41:20 +0000 2018,None,dominicsola warning get out hurricane florence targets carolinas appalachians with potentially catastrophi,0
64,919436051801817088,Jeffery Drevdahl,Wed Sep 12 01:41:25 +0000 2018,#MAGACALIFORNIA,gerfingerpoken mccabe and mr mueller unindicted coconspirators in deep state coup american thinker kag,0
65,4283179817,I'll Take Yo BM And Raise Yo Kids,Wed Sep 12 01:41:31 +0000 2018,Atlanta GA,so if kaepernick taking a knee was disrespectful to our countrywhy the fuck is donaldtrump still in office,2
66,979194237546782720,NeverAgainCAorg,Wed Sep 12 01:41:31 +0000 2018,None,stophandguns tennessee is suffering after shooting takes 2 lives potus stop the bloodshed backfiretrump,0
67,17583613,burkdog,Wed Sep 12 01:41:35 +0000 2018,Dallas,is it just me or is very fishy that obummer gets half a million likes in 11 hours but trump cant get 100k for a,1
68,22448440,Christie Finn,Wed Sep 12 01:41:36 +0000 2018,Greensboro NC,riclewu megynkelly people magazine alleged that megyn kelly had an affair with bret hume so trump got it right neverhillary trumptr,1
69,3328076603,Right Got Tweets,Wed Sep 12 01:41:39 +0000 2018,None,rev out the trumptrain for lucidth crocboy discoveringtru1 kccanfixit rightgottweets,0
70,742799324883492864,Peggy,Wed Sep 12 01:41:41 +0000 2018,None,rnrgeorgia who we are fighting and why radical islam and its jihadcommanding doctrine sharia georgia georgiagop rednation redn,-1
71,428580394,Tamasa ,Wed Sep 12 01:41:41 +0000 2018,Oregon USA,baby del i want to see the republicans in both the house and senate join together in demanding serious legitimate investigations int,2
72,2315583427,Enthos,Wed Sep 12 01:41:49 +0000 2018,Intel Tips & Predictions Made  Drudge 132+ Times Since Cloverfield,entheosshines entheosshines there is a war going on for your mind google caught again blocking donaldtrump from its searches,0
73,415448890,Denise J. O.,Wed Sep 12 01:41:57 +0000 2018,Canada,devilma9 texas is suffering today after fatal shooting potus stop the bloodshed backfiretrump,0
74,840989677893038080,Odelay Miggy,Wed Sep 12 01:42:08 +0000 2018,None,trump trumptrain trumplies traitortrump trumpliesmatter resist resisttrump trumps 4 biggest lies about toda,0
75,162204416,BarbieB,Wed Sep 12 01:42:09 +0000 2018,Peru IL,senwarren realdonaldtrump wrong liz presidenttrump had fema amp us military prepositioned for puerto rico amp supp,2
76,880172270181920768,Kyle Turski #DFAGarySanchez,Wed Sep 12 01:42:16 +0000 2018,None,our potus is a disgrace as a teacher today i was torn on how to handle talking about 911 with kids that weren,0
77,42194468,Ajay_Accent,Wed Sep 12 01:42:17 +0000 2018,Melbourne Victoria,vicshah1 vic26c realdonaldtrump centcom resolutesupport moonofa peaceforchange tolonews nytimes,0
78,880172270181920768,Kyle Turski #DFAGarySanchez,Wed Sep 12 01:42:19 +0000 2018,None,then you have trump leader of the greatest country on earth with the most unselfish people who got in cars and d,1
79,748940448044027904,Miami Secret Papers,Wed Sep 12 01:42:24 +0000 2018,Miami FL,ironmike1968 trump trumptrain trumplies traitortrump trumpliesmatter resist resisttrump trumps 4 biggest lies about todays ec,0
80,1023932271651381250, ,Wed Sep 12 01:42:32 +0000 2018,None,starlightdavid north korea must not make any more threats to the united states they will be met with fire and fury like the world h,1
81,274207288,Drayton,Wed Sep 12 01:42:36 +0000 2018,Texas USA,wesupport45 scavino45 realdonaldtrump potus whitehouse presssec a pallet of bricks arrived today just in time to be placed on our,0
82,360969448,Ruby,Wed Sep 12 01:42:40 +0000 2018,New Mexico,trumpworld my superpac the american people realdonaldtrump go trump we got your back makeamericagreatagain trump2016,0
83,439517291,WalkforJustice,Wed Sep 12 01:42:58 +0000 2018,None,jakepalmieri mexico is becoming increasingly violent as the drug cartels grow stronger buildthatwall,2
84,43053129,Sylvee Shay,Wed Sep 12 01:43:14 +0000 2018,Santa Rosa CA,nynancyo tremendously windy too big winds will blow houses down wet water big wet water can someone please take the camera off him,2
85,714925269627305985,Life is Great Again,Wed Sep 12 01:43:16 +0000 2018,None,q destroys posobiecs fake chat logs for all to see and dustin nemos ha via youtube maga trumptrain,2
86,4800778407,Deplorable Tricia,Wed Sep 12 01:43:27 +0000 2018,United States,wenmama2 rosemar06585176 whatifnews444 rc05689 harring31875891 canst marilynkaystew1 brendad205 deplorablejujuv chuckcarl,-1
87,40788515,marykmaui,Wed Sep 12 01:43:28 +0000 2018,washington,acosta we support potus 10000000 we see through the bs fakenews cnn msnbc abc cbs velshiruhle nicolledwallace theview,0
88,14871143,Tazamaraz,Wed Sep 12 01:43:30 +0000 2018,#MAGA #TrumpTrain,yeah i me and myself are really big words,0
89,602478828,Sara MangasQFD,Wed Sep 12 01:43:48 +0000 2018,Mxico City,nyguy13 the fakenewsmedia is not discussing this buildthatwall via breitbartnews,-1
90,2986866982,Cle Donnelly,Wed Sep 12 01:43:53 +0000 2018,None,can he just move budgeted money around resisters potus maga,0
91,44646512,Robert Logan AKA BiggityBob,Wed Sep 12 01:44:03 +0000 2018,Olive-Worst CA,thetrumppuppet im definitely not a puppet thetrumppuppet trump realdonaldtrump donaldtrump thetrumppuppet politics http,0
92,2898661221,beegee,Wed Sep 12 01:44:13 +0000 2018,United States,asjbaloch here you go if you remember when presidenttrump realdonaldtrump said that bin laden was hiding in pakistan on fox one mon,0
93,1003101341991030786,KelCo,Wed Sep 12 01:44:16 +0000 2018,Tampa FL,letters4trump45 thank you kitrenee kitrenee4trump for your order we are creating a very important custom letter for potus,1
94,1175218782,bill rock,Wed Sep 12 01:44:19 +0000 2018,None,thetrumptrain realdonaldtrump support the winning trumptrain click the link and order,1
95,1146349951,THE HUCKLEBERRY D,Wed Sep 12 01:44:21 +0000 2018,GODS COUNTRY,breitshiny thanks yall to all followers maga termlimits trumptrain,1
96,903617662193946624,Rebecca Watters,Wed Sep 12 01:44:24 +0000 2018,Salem IN,tadhgerstrike what its like to have a potus that lives america again god nless you realdonaldtrump keep fighting the good fight,1
97,3435940588,I  Winning    {}#SuperElite,Wed Sep 12 01:44:25 +0000 2018,TrumpTrain USA,sptrmp this is priceless makeamericagreatagain lockherup hillaryclinton,1
98,2959610415,Cole Taylor,Wed Sep 12 01:44:33 +0000 2018,Alabama Roll Tide,brianpaulstuart when lying cheating thieving treasonous realdonaldtrump accuses anyone of anything you can be assured that its s,0
99,1022796244979208192,Stuart Goltzman,Wed Sep 12 01:44:36 +0000 2018,Florida USA,krissacrebleu just to clarify not offend but a federal court trump ruled potus cannot block resisters,0
100,1448900724,Alpha6 ,Wed Sep 12 01:44:38 +0000 2018,Just another nut in the bowl,realdonaldtrump anyone else notice how quiet james comey has been lately he knows his butt is grass and sess,2
101,318371426,Rand,Wed Sep 12 01:44:41 +0000 2018,New Mexico USA,onthelake18 gbroh10 yep i agree its the only way to get rid of the deep state the cabal maga draintheswamp thegreatawakenin,0
102,3339892839,Natalie Julow,Wed Sep 12 01:44:41 +0000 2018,you wish,donald trumps tweets read like the ramblings of a paranoid conspiracy theorist living in a bunker and getting all,0
103,848234088817451012,Lovie Kilgore,Wed Sep 12 01:44:45 +0000 2018,United States,bblue4life theeandroidrulz loveonthecross paulinegousa dfbharvard2 godsgirl158 timt1945 craigeugene peter98376416 urhero007,-1
104,953815046890508288,GerBear ,Wed Sep 12 01:44:47 +0000 2018,Vt USA ,trump i will write the real book i will buy this book will you maga potus,1
105,946442993208299522,AmericanPatriot{},Wed Sep 12 01:44:49 +0000 2018,America,tt45pac do you remember where you were and what you felt when this happened sound off realdonaldtrump trump potus please revi,1
106,4884944386,James Hardin,Wed Sep 12 01:44:53 +0000 2018,DeLand FL,carminezozzora the only thing the seditious american left want to fix in america is realdonaldtrump for getting in the way of their,0
107,728420088781651969,Laurice Losey,Wed Sep 12 01:44:53 +0000 2018,The wilderness of the lost. ,gi5stars qproofs amen drainthedeepstate releasethefisadocs releasethefisadocs releasethefisadocs releasethefisadocs qanon qa,-1
108,139548217,Chip Eagle,Wed Sep 12 01:44:56 +0000 2018,None,nickiknowsnada new york knows who this man is a crook who pockets money for charities rewind donaldtrump accepted public thanks f,1
109,21095477,Another Epic Day,Wed Sep 12 01:45:04 +0000 2018,None,erictrump small business optimism surges to highest level ever topping previous record under reagan makeamericagreatagain realdo,2
110,36156490,ernie,Wed Sep 12 01:45:08 +0000 2018,None,rightgottweets rev out the trumptrain for lucidth crocboy discoveringtru1 kccanfixit rightgottweets usalover8,0
111,950123890218586113,felecia caputo,Wed Sep 12 01:45:17 +0000 2018,None,loudobbs draintheswamp replouiegohmert its unbelievable the way the fbi has been weaponized i was hoping director wray would be,2
112,761864250,Florence S. Davies,Wed Sep 12 01:45:22 +0000 2018,Bryan TX,my niece is a sophomore btw and shell be 18 by the time 45 is up for reelection thechildrenbereading,-1
113,830075628183486465,Bitchkitten5,Wed Sep 12 01:45:34 +0000 2018,None,blytheman 2 lives were just lost in tennessee potus its time to do something backfiretrump,0
114,3677302402,HoerterFX,Wed Sep 12 01:45:36 +0000 2018,If you guessed Chicago .. !,simple truths are rough for liberal expotus listen here,2
115,20828096,douglas day,Wed Sep 12 01:45:39 +0000 2018,None,lindasuhler dear god thank you for answering our prayers a grateful nation godblessamerica presidenttrump electionday,0
116,2167674121,JointheNRA NOW! ,Wed Sep 12 01:45:45 +0000 2018,None,carminezozzora mediashrink theleadcnn jaketapper cnn 911day donaldjtrumpjr mcavoy83998365 ap mailonline appsame jmbenson149,0
117,984811587981758465,MAJ Alan Dutch,Wed Sep 12 01:45:52 +0000 2018,Virginia Beach VA,thesharpedge1 potus must declassify anything that hides any illegal activity boom,2
118,817145698428874752,Moondance Giving,Wed Sep 12 01:45:57 +0000 2018,NJ,wdkwild 2 were just killed in tennessee potus its your job to take action backfiretrump,2
119,196624785,Justin Bingham,Wed Sep 12 01:45:57 +0000 2018,None,dont you think he looks tired potus,2
120,251625760,MC,Wed Sep 12 01:45:58 +0000 2018,Miami,hey imbecile potus its anonymous is it that hard to pronounce sad lol what a douchebag oped fear activemeasures,2
121,40173650,Global News Report,Wed Sep 12 01:46:03 +0000 2018,RT's Are FYI Purposes Only,potus news shipwreck gop grows fearful about losing senate as candidates struggle trump support tumbles,2
122,40173650,Global News Report,Wed Sep 12 01:46:03 +0000 2018,RT's Are FYI Purposes Only,potus news tremendously big trump reaches for superlatives in the face of calamity news headlinenews,0
123,4836785247,Shannon,Wed Sep 12 01:46:12 +0000 2018,Georgia,qhancroft 2 lives were just lost in tennessee potus its time to do something backfiretrump,0
124,905937529320259584,Alien Sasquatch,Wed Sep 12 01:46:16 +0000 2018,Hines OR,kitchen5203 2 lives were just lost in tennessee potus its time to do something backfiretrump,0
125,3339892839,Natalie Julow,Wed Sep 12 01:46:26 +0000 2018,you wish,donald trumps tweets read like the ramblings of a paranoid conspiracy theorists living in a concrete bunker and ge,1
126,803357538284498944,Sarah,Wed Sep 12 01:46:28 +0000 2018,United States,carminezozzora an autistic street slug couldve artificially propped up the us economy and markets w obamas 10 trillion nuclear new,2
127,48354861,Robert Reed,Wed Sep 12 01:46:29 +0000 2018,N.C &Fla,knp2bp this video is the bookmark superelites should use when democrat trolls claim its os economy obama thought his lies would w,-1
128,243795189,GR,Wed Sep 12 01:46:33 +0000 2018,New York,need a real ag,1
129,628789551,Francisco F. Micol,Wed Sep 12 01:46:39 +0000 2018,Espaa.,dhughescongress thanks for the encouragement red true conservative change is coming to mn07,1
130,793714604647911424,McJagger Smage,Wed Sep 12 01:46:44 +0000 2018,United States,realdonaldtrump tuckercarlson i have one serious question for you if you have done nothing wrong why arent you,2
131,956646029364875265,Michael Melin,Wed Sep 12 01:46:50 +0000 2018,None,thesharpedge1 the curious connections of alex jones there is a lot more to this than you realize think collective attacks v q,1
132,941327061989363715,Wish,Wed Sep 12 01:47:02 +0000 2018,None,thesharpedge1 this is called soft disclosure dracula was onto something top scientists claim transfusions of young blood will put,1
133,822829415109246976,NeverForget 9/11 ,Wed Sep 12 01:47:03 +0000 2018,None,trumptrain maga taxpayers for refugees costs more than doing it the legal compassionate way when seeking as,1
134,911962401960022016,Doug Shaffer,Wed Sep 12 01:47:11 +0000 2018,None,i truly believe you are the light that will help heal and reunite this nation together with our potus god bless,1
135,118064910, ,Wed Sep 12 01:47:14 +0000 2018,Toronto Ontario Canada,keithboykin breaking news hurricaneflorence is huge and the rain is wet donaldtrump said so its good hes st,1
136,1932402193,maxx,Wed Sep 12 01:47:21 +0000 2018,Florida Va. raised,church143 thomas1774paine does having a lover commit suicide cause this behavior qanon maga potus wwg1wga trump walkaway or is,0
137,826225632510144512,JamieJag Trumps Troop,Wed Sep 12 01:47:23 +0000 2018,West Palm Beach Florida,americangrl1969 qproofs flight attendant sheds new light on 911 the free bees911s a l,1
138,947494704253427712,Karen Arendt,Wed Sep 12 01:47:25 +0000 2018,US & Canada,potusschedule tuesday 11 september 2018 potusschedule potus whitehouse 1600daily westwing kag keepamericagreat makeamericag,0
139,758493484722495488,trump taxes?,Wed Sep 12 01:47:27 +0000 2018,Yuge Tower New York USA,release the tax returns taxdattrump trumptax donaldtrump crookedtrump rt realdonaldtrump giving the info,0
140,758493484722495488,trump taxes?,Wed Sep 12 01:47:31 +0000 2018,Yuge Tower New York USA,release the tax returns taxdattrump trumptax donaldtrump crookedtrump rt realdonaldtrump you know whos at,0
141,149771670,lalahoov,Wed Sep 12 01:47:38 +0000 2018,where i want to be : ),donaldtrump is a gutter snake,0
142,968707495605817345,EA S,Wed Sep 12 01:47:43 +0000 2018,None,donaldtrump wants to tell you a lie,1
143,785287888833548289,Andy,Wed Sep 12 01:47:43 +0000 2018,Pittsburgh PA,atinydictator croak like a bullfrog lil donnie douchebag,-1
144,1396283551,David Liberman,Wed Sep 12 01:47:51 +0000 2018,LaLaLand CA,this is our potus folks on 911 he shows his pettiness when he should just simply shut the fuck up,2
145,265161054,gkl,Wed Sep 12 01:47:57 +0000 2018,indiana,gerfingerpoken2 james clapper liar leaker and deep state point man american thinker deepstate jamesclapp,0
146,742799324883492864,Peggy,Wed Sep 12 01:47:59 +0000 2018,None,otdon stop the tape lies about the president amp the economy via youtube must see short video for every americ,0
147,1046114347,(((B. Paul Stuart))),Wed Sep 12 01:48:00 +0000 2018,None,brianpaulstuart left jeff sessions right psychiatric sessions cc realdonaldtrump jeffsessions donaldtrump 25thamendment,1
148,3339892839,Natalie Julow,Wed Sep 12 01:48:04 +0000 2018,you wish,donald trumps tweets read like the paranoid ramblings of a conspiracy theorist living in a concrete bunker and get,1
149,16492847,JCourt,Wed Sep 12 01:48:08 +0000 2018,Planet Earth ,realdonaldtrump just notice that you only have 52 million followers compared to 102 million following barack obama,0
150,4312352541,Chase253,Wed Sep 12 01:48:16 +0000 2018,None,annamor62100662 barackobama has exposed donaldtrump his white house amp the gop conservative radicals that have infected our gov,0
151,2547106580,gunup,Wed Sep 12 01:48:23 +0000 2018,California USA,trump you made a big mistake saying we are ready hurricanflorence you know for damn sure its going to cause way m,1
152,793301989169954816,Angie,Wed Sep 12 01:48:24 +0000 2018,None,i would say colluding with an enemy ampbeing placed as an illegitimate potus was a success but not responding to p,1
153,4312352541,Chase253,Wed Sep 12 01:48:26 +0000 2018,None,annamor62100662 president barackobama knocks it out the park obama massively exposed amp hit donaldtrump the republicans amp the,0
154,317916069,Drain the Swamp,Wed Sep 12 01:48:30 +0000 2018,Minnesota USA,scottrickhoff boom watch trump cea kevin hassett absolutely destroy barack obamas lies on the economy walkaway democratslie trump,2
155,355151947,QO'Irish,Wed Sep 12 01:48:33 +0000 2018,Tennessee USA,potus 45 donald j trump results redtsunami2018 walkaway clearflynnnow buildthewall,0
156,4312352541,Chase253,Wed Sep 12 01:48:34 +0000 2018,None,annamor62100662 donaldtrump amp his white house of conservative radicals its a dumpster fire realdonaldtrump crazytown,0
157,234308077,Tatiana,Wed Sep 12 01:48:35 +0000 2018,L.A CALI,sound on tati you half mexican so ill eat half yo ass someone come get their boy potus dittymoji,2
158,175592204,Lanziiieee,Wed Sep 12 01:48:36 +0000 2018,planet earth,ha humpdaysydneybarangarootrumpdonaldmakeamericagreatagainapparentlyspring,0
159,2477735801,Kevin H.,Wed Sep 12 01:48:46 +0000 2018,None,boxofrain1234 tennessee is suffering after shooting takes 2 lives potus stop the bloodshed backfiretrump,0
160,1037638147356512256,Twwitter&CNNsuck,Wed Sep 12 01:48:50 +0000 2018,None,nikluk realdonaldtrump tuckercarlson shut your pie hole nik and keep on crying every time you whinewe win r,1
161,828982157167165440,Trumpdumpcare,Wed Sep 12 01:49:04 +0000 2018,United States,thehill thehill screw that gallupchief who can forget the butt kissing donaldtrump gave putin drugs did,0
162,20828096,douglas day,Wed Sep 12 01:49:06 +0000 2018,None,paul0451 suck it up liberals presidenttrump is just fixing 8 years of obamas messes sit back amp enjoy the ride,1
163,586707638,Sidney Powell ,Wed Sep 12 01:49:11 +0000 2018,USA,chrisatanasio the eliteswampcreatures never thought the people would stop putting up with crookedhillary amp crookedobama time f,-1
164,708480956957646848,Dana,Wed Sep 12 01:49:13 +0000 2018,Patriots Way USA,trumpworld realdonaldtrump trumps superpac we the people makeamericagreatagain trump2016,0
165,894200148015943684,Glen Politics,Wed Sep 12 01:49:23 +0000 2018,None,thegrio obama was a weak potus this is all he knows how to do is lecture you but because he failed to do his job,2
