,user_id,user_name,tweet_time,location,text,sentiment
45,2861558229,Thorsten Rhlemann,Tue Aug 28 19:56:40 +0000 2018,Washington DC,thank you senator john mccain for being a true champion of national service and supporting the expansion of service opport,positive
46,567497808,Chris Gallison,Tue Aug 28 19:56:41 +0000 2018,Northern Alabama,cry me a river of those crocodile tears your pretend sniffles and wavering voice while talking about,irrelevant
47,709600530285211648,TapperFactChucksMyMercatusM4A&SharkOpsFish,Tue Aug 28 19:56:43 +0000 2018,None,you should read this up to four paragraphs transcribed only a few dozen pages left to transcribe this things,negative
48,2830424029,Marc Nelson,Tue Aug 28 19:56:43 +0000 2018,None,our flag is at halfstaff honoring a veteran like should be above politics and personal grievance,neutral
49,253859785,Annette Marfia,Tue Aug 28 19:56:44 +0000 2018,None,sincere question how can republican senators stand there and claim to honor johnmccain when theyve been gutless sellouts,positive
50,22730219,rvtil@yahoo.com,Tue Aug 28 19:56:44 +0000 2018,Walled Lake MI Lake Placid FL,very lovely tribute to by do you really want to honor your friend john denounce,positive
51,53726227,SDinChandler,Tue Aug 28 19:56:44 +0000 2018,Chandler AZ,didnt affect my opinion s been a spineless racist for as long as i can remember johnmccain,negative
52,2312036022,pamela bull,Tue Aug 28 19:56:44 +0000 2018,None,mccain publicly asked that he not attend potus is respecting a dying mans last request its about mccain amp family no,neutral
53,18106259,John Lander,Tue Aug 28 19:56:45 +0000 2018,Kanagawa-ken Japan,kompromat lindsey what felony is it or just necrophilia child porn leather queen,irrelevant
54,1049403240,TT,Tue Aug 28 19:56:45 +0000 2018,United States,what does it say trump is a great judge or character or lack thereof its beyond how drats love songbirdits bec,positive
55,750905187783544832,Brion Adair,Tue Aug 28 19:56:46 +0000 2018,None,whyd this little fokker always look so god damn happy when he was around people killing millions of women and children john,positive
56,798771418812948480,A B Jackson,Tue Aug 28 19:56:46 +0000 2018,None,when a person runs into a burning building and saves a child its heroic when that same person goes back 50 years l,positive
57,1215244238,Sweden #realnews,Tue Aug 28 19:56:46 +0000 2018,None,johnmccain never missed a chance to stab someone in the back this time he stabbed wethepeople in the back songbirdjohn,neutral
58,831718417635930116,Deanna Joyce Earnest,Tue Aug 28 19:56:47 +0000 2018,None,followthewhiterabbit qanon greatawakening spygate maga igreport walkaway qanon johnmccain white house cmaawards,neutral
59,954596279572619264,mindersue,Tue Aug 28 19:56:48 +0000 2018,United States,plora it says is respecting mccains wishes what does your icons request say about him bitter,negative
60,203281129,RCD0523,Tue Aug 28 19:56:49 +0000 2018,Boston MA,i wish this was true but i am skeptical,negative
61,1010577258376040448,FreeDumbCaucus,Tue Aug 28 19:56:50 +0000 2018,None,he served himself,irrelevant
62,514925757,Jaladah Aslam,Tue Aug 28 19:56:50 +0000 2018,Ohio,kelli ward really how utterly stupid do you have to be to believe that ended medical treatment to sp,negative
63,58364692, myLove4MJ ,Tue Aug 28 19:56:51 +0000 2018,#MAGA,i can only imagine how awkward you must have felt when obama snubbed nancy reagans funeral,negative
64,17598567,Jeremy Zrimsek ,Tue Aug 28 19:56:52 +0000 2018,Pennsylvania USA,under pressure from american legion trump orders flag lowered at white house and other govt buildings until,negative
65,2416206530,Marlene Clarkin,Tue Aug 28 19:56:52 +0000 2018,None,unfortunately he doublecrossing stab johnmccain in the back sucking up to fivetime draft dodger,negative
66,1010604030274355200,Shellie Ash-Jones,Tue Aug 28 19:56:53 +0000 2018,Missouri USA,if thats how you interpret it i see it more as not just blindly following,positive
67,2608713888,Kiki ,Tue Aug 28 19:56:53 +0000 2018,Where God's Will Is,enough already many die and there are many heroes,positive
68,1345613497,Raine ,Tue Aug 28 19:56:54 +0000 2018,Earth?,very lovely tribute to by do you really want to honor your friend john denounce,positive
69,987499799317532672,robert brill,Tue Aug 28 19:56:55 +0000 2018,None,in memory of the vietnam war hr299 for the sailors of blu,irrelevant
70,369161036,Cim Cardashian,Tue Aug 28 19:56:55 +0000 2018,Chicago,someone got to amp made him lower the flag to honor you know he hated doing it becaus,negative
71,835256481427701760,Sherri,Tue Aug 28 19:56:55 +0000 2018,NJ,very lovely tribute to by do you really want to honor your friend john denounce,positive
72,839495755203162112,Sasmenot,Tue Aug 28 19:56:56 +0000 2018,None,cat cindymccain is not at all qualified to be a senator her agenda will be a mirror that of her late traitor hus,negative
73,3974137947,Clay8745,Tue Aug 28 19:56:56 +0000 2018,Tavares FL,james1 she dont know shit about our needsall these years and she has,negative
74,1930755211,SailorDan_Tweets,Tue Aug 28 19:56:56 +0000 2018,None,cat what does it say about your american icon who asked that our not attend his funeral,irrelevant
75,4595689636,Michael Duff,Tue Aug 28 19:56:56 +0000 2018,None,im old enough to remember when lindseygraham was considered to be johnmccains partner in resisting some of trumps exces,positive
76,18478514,kppotatoes,Tue Aug 28 19:56:57 +0000 2018,USA,taibbi why did johnmccain continue to support war amp why has the rest of usa never come to terms with the defini,neutral
77,34167323,Dean Fredriksen,Tue Aug 28 19:56:57 +0000 2018,SuwaneeGA,so i have a story in december of 2003 my cousin a massachusetts resident was injured by a roadside bomb in,irrelevant
78,125262135,Kat The Opinionated One!,Tue Aug 28 19:56:57 +0000 2018,Born GA. Raised AZ. Stuck TN,kelli ward really how utterly stupid do you have to be to believe that ended medical treatment to sp,negative
79,924106202,Vic Bullard,Tue Aug 28 19:56:59 +0000 2018,East Flat Rock NC,im not crying youre crying goodbyejohnmccain,negative
80,2767562372,Dean,Tue Aug 28 19:57:00 +0000 2018,Canada,under pressure from american legion trump orders flag lowered at white house and other govt buildings until,negative
81,32297981,Ruthie McCollough,Tue Aug 28 19:57:00 +0000 2018,None,was a tireless advocate for americas values and principles throughout the world,irrelevant
82,884828022850891778,MeThePeople,Tue Aug 28 19:57:00 +0000 2018,United States,yup something was very telling about statement today i may give him some leeway o,positive
83,58525387,Clay Adams #BoycottNRA,Tue Aug 28 19:57:02 +0000 2018,None,dear ur pain over the loss of ur dear friend johnmccain is clear and im truly sorry for ur loss now,negative
84,3515556808,Keith Puchtel,Tue Aug 28 19:57:02 +0000 2018,Delray Beach FL,cat 2008 johnmccain is mentally unfit to be president 2012 johnmccain is a racist and a woman hater,negative
85,1232511270,robin baker,Tue Aug 28 19:57:05 +0000 2018,None,greer did you attend seth richs funeral or did you just send flowers and debate questions,irrelevant
86,1930845782,ThisCarol,Tue Aug 28 19:57:05 +0000 2018,The Beach,was a war hero and noted pow he was someone who bucked norms so much so he was labeled a maverick his 60,positive
87,52240508,Luisraos,Tue Aug 28 19:57:05 +0000 2018,None,greer did you attend seth richs funeral or did you just send flowers and debate questions,irrelevant
88,3237290462,Lilianny Leebou,Tue Aug 28 19:57:06 +0000 2018,United States,reform gov an,irrelevant
89,281532180,David Isaksen,Tue Aug 28 19:57:06 +0000 2018,Norway,flight cleared for takeoff farewell johnmccain youve slipped the earths bonds for a place free of pain ripjoh,positive
90,3303570021,LBro,Tue Aug 28 19:57:07 +0000 2018,None,i can only imagine how awkward you must have felt when obama snubbed nancy reagans funeral,negative
91,231636856,andrew wilson,Tue Aug 28 19:57:07 +0000 2018,Toronto Canada,plora it says is respecting mccains wishes what does your icons request say about him bitter,negative
92,4318772129,Emskware,Tue Aug 28 19:57:09 +0000 2018,NJ Shore,come on how do you expect to h,irrelevant
93,999413227472674817,geno042,Tue Aug 28 19:57:10 +0000 2018,None,this is one dumb wench your little lie i didnt mean what i said you idiot are y,negative
94,57426395,MIKENot affiliated w other shoe smugglers,Tue Aug 28 19:57:10 +0000 2018,GREAT WHITE NORTH-CANADA,rest in peace mr mccain hero soldier johnmccain veteran vietnam truepatriot,neutral
95,2577996000,Grandma Cool,Tue Aug 28 19:57:10 +0000 2018,your dads house,very lovely tribute to by do you really want to honor your friend john denounce,positive
96,860832549337272321,Mary Jean Pompeo,Tue Aug 28 19:57:10 +0000 2018,None,will you be doing it in russian,irrelevant
97,873284705558425600,Angel,Tue Aug 28 19:57:10 +0000 2018,United States,harbison and shes running for office,irrelevant
98,54224362,Service Work Sherry,Tue Aug 28 19:57:10 +0000 2018,chicagoIL,looks like you can see a tear falling down his face,negative
99,32297981,Ruthie McCollough,Tue Aug 28 19:57:11 +0000 2018,None,damnit rojo where the hell were you when asshole trump was trashing john mccain co,neutral
100,292590344,JDP,Tue Aug 28 19:57:11 +0000 2018,South Florida,kelli ward really how utterly stupid do you have to be to believe that ended medical treatment to sp,negative
101,1318635247,Patrick Moultney,Tue Aug 28 19:57:12 +0000 2018,4209 South Dixie Highway,lindsey graham was turned during his 2018 1st golfing trip with trump at,irrelevant
102,799332391416369152,Stella #we.are.the.change.we.seek,Tue Aug 28 19:57:13 +0000 2018,None,when received the steele dossier and saw manafort putin and yanukovychs name in the same sentence he imme,neutral
103,773969827618775040,The United Free (Jason Evans),Tue Aug 28 19:57:15 +0000 2018,Georgia USA,plora it says is respecting mccains wishes what does your icons request say about him bitter,negative
104,528887033,Joan Abby,Tue Aug 28 19:57:17 +0000 2018,None,cat sometimes we get it right sometimes we dont johnmccain got it wrong in death he could have brought pple together exten,negative
105,1362062425,Kimberly G.,Tue Aug 28 19:57:17 +0000 2018,SWVA,crocodile tears as my dad would say,irrelevant
106,491932706,NC10s1,Tue Aug 28 19:57:18 +0000 2018,Portland Oregon,insc spork if there is any truth to this i cann,irrelevant
107,820305647824732160,Michael,Tue Aug 28 19:57:21 +0000 2018,United States,cat sometimes we get it right sometimes we dont johnmccain got it wrong in death he could have brought pple together exten,negative
108,954596279572619264,mindersue,Tue Aug 28 19:57:22 +0000 2018,United States,cat what does it say about your american icon who asked that our not attend his funeral,irrelevant
109,23807579,LadySway,Tue Aug 28 19:57:22 +0000 2018,Brooklyn NY,i thought i was the only one to feel he is being blackmailed maybe,neutral
110,159095242,John Finucane,Tue Aug 28 19:57:22 +0000 2018,None,final thought on johnmccain see all the reverential eulogies by establishment figures claiming he was model public servant,neutral
111,16369804,Aaron Hicks,Tue Aug 28 19:57:22 +0000 2018,Palmerston North or Foxton.,president has been asked on four occasions by reporters for his thoughts on the senator,irrelevant
112,128861308,Helen o'D,Tue Aug 28 19:57:22 +0000 2018,Ireland,3piled on sarah palin like a bunch of mysogynsts amp questioned johns iq amp judgement f,irrelevant
113,758500744592896001,Aim,Tue Aug 28 19:57:23 +0000 2018,Iowa USA,im old enough to remember when lindseygraham was considered to be johnmccains partner in resisting some of trumps exces,positive
114,1056716616,Brenda Abramson ,Tue Aug 28 19:57:25 +0000 2018,Maryland USA,nothing will erase your fawning over for last months on earthnot one peep out of u whi,neutral
115,961358445873192961,United We Stand,Tue Aug 28 19:57:26 +0000 2018,Earth,what does it say about that she apparently showed up at the hospital right after sethrich was shot,positive
116,59614899,J G,Tue Aug 28 19:57:27 +0000 2018,Central Islip NY,the white house honoring johnmccain,neutral
117,794219334247841792,Beyond The Sea,Tue Aug 28 19:57:28 +0000 2018,United States,cat 2008 johnmccain is mentally unfit to be president 2012 johnmccain is a racist and a woman hater,negative
118,25165002,AlaskaWild ,Tue Aug 28 19:57:28 +0000 2018,Washington DC,history may miss one of s greatest achievements his decadeslong call to actonclimate,positive
119,966440661657382912,JoJoLaLa,Tue Aug 28 19:57:29 +0000 2018,Bootheel of Missouri. ,cat sometimes we get it right sometimes we dont johnmccain got it wrong in death he could have brought pple together exten,negative
120,832959747196383233,Trashbuster,Tue Aug 28 19:57:29 +0000 2018,USA,what does it say about a member of msm who secretly funneled advance questions to a crooked clinton in preparation,negative
121,719986812547153920,James,Tue Aug 28 19:57:30 +0000 2018,South Haven MI,cat what does it say about your american icon who asked that our not attend his funeral,irrelevant
122,19342389,john murphy,Tue Aug 28 19:57:30 +0000 2018,TylerTexas,i can only imagine how awkward you must have felt when obama snubbed nancy reagans funeral,negative
123,2354346220,Mavis,Tue Aug 28 19:57:30 +0000 2018,Berkshire England,it would mean a lot to the world if you could summon up the courage to act with eve,negative
124,168638221,Michael Ganz,Tue Aug 28 19:57:30 +0000 2018,Beverly Shores IN,you libs never gave a damn about the flag before now all of a sudden its big new,positive
125,1253000323,Teresa Ross,Tue Aug 28 19:57:32 +0000 2018,None,the best way to honor legacy and apparently his final wish would be for his wife cindy to be name,positive
126,3267328146,Susannah,Tue Aug 28 19:57:32 +0000 2018,San Diego CA,after failed even to pander to republicans successfully following the death of he totally caves t,negative
127,17291075,Marvlous,Tue Aug 28 19:57:34 +0000 2018,Georgia,if youve been banned from two funerals and a wedding make no mistake you are an asshole tuesdaythoughts barbar,irrelevant
128,885679972345679876,Chloe,Tue Aug 28 19:57:34 +0000 2018,USA,in the early 70s i started wearing a powmia bracelet randomly my soldier was john mccain in 1973 i watched him on t,negative
129,23030548,PkHS,Tue Aug 28 19:57:36 +0000 2018,College Station TX,this is nice amp all but you know what would be nicer mr mcconnell if you upheld your oath to the constitutio,positive
130,761566897955418112,JonAntono ,Tue Aug 28 19:57:37 +0000 2018,Sdost-Wisconsin USA,,irrelevant
131,872451410025213952,Denise R Neri,Tue Aug 28 19:57:37 +0000 2018,My House Usa,give it a rest did you gin up same drama when president obama failed to attend funeral of justice antonin,negative
132,112549345,LoriG,Tue Aug 28 19:57:37 +0000 2018,None,can you believe this fckery johnmccain resist,neutral
133,1026541982427086848,America Today,Tue Aug 28 19:57:38 +0000 2018,None,america lost a statesman and hero tonight and all of us in the senate lost a friend my full statement on,positive
134,920640363773222913,Lori Davis,Tue Aug 28 19:57:39 +0000 2018,None,pres trump is honoring mccains request that he not attend mccains funeral stop the hate president trump is hel,negative
135,800634698,Julie ,Tue Aug 28 19:57:39 +0000 2018,Ohio,i can only imagine how awkward you must have felt when obama snubbed nancy reagans funeral,negative
136,19127931,Ingrid Tarjan,Tue Aug 28 19:57:41 +0000 2018,New York NY,im old enough to remember when lindseygraham was considered to be johnmccains partner in resisting some of trumps exces,positive
137,975182555547951104,( ) ,Tue Aug 28 19:57:41 +0000 2018,None,sincere question how can republican senators stand there and claim to honor johnmccain when theyve been gutless sellouts,positive
138,915367298185166849,Cheryl,Tue Aug 28 19:57:42 +0000 2018,None,drama drama drama thats how we know was a democrat,irrelevant
139,72706439,Patricia Thomas,Tue Aug 28 19:57:43 +0000 2018,None,dear fellow veterans by his inaction to honor just told us that our service,irrelevant
140,759839801017241600,MaryAnn Smith,Tue Aug 28 19:57:43 +0000 2018,None,john mccain said he didnt want president trump to come and why should president trump go do you go to pe,neutral
141,102642643,sandra vigileos,Tue Aug 28 19:57:44 +0000 2018,overseas Europe,cry me a river of those crocodile tears your pretend sniffles and wavering voice while talking about,irrelevant
142,66774765,RogueMosaique,Tue Aug 28 19:57:44 +0000 2018,San Jose CA,i find it ironic that is unable to follow s advice he has turned his back on mc,negative
143,824787330493972480,AltNSA,Tue Aug 28 19:57:44 +0000 2018,Earth,uscis crying on the floor of the senate remembering it is the equivalent of faking a political o,negative
144,33791283,Carol Boeth,Tue Aug 28 19:57:46 +0000 2018,Calgary Alberta,i love johnmccain,positive
145,33134230,Wendy Carpenter,Tue Aug 28 19:57:47 +0000 2018,None,the best way to honor legacy and apparently his final wish would be for his wife cindy to be name,positive
146,826506138300645377,Pamela Bromme,Tue Aug 28 19:57:47 +0000 2018,None,holy crap says the media is using the president disrespecting to victimize,negative
147,315495725,Patrick L. Lee,Tue Aug 28 19:57:47 +0000 2018,PDX,there are many things trump has done that are morally more opprobrious than this episode but i can think of none that,positive
148,18011418,DANEgerus  to Support America,Tue Aug 28 19:57:50 +0000 2018,Ithilien,i can only imagine how awkward you must have felt when obama snubbed nancy reagans funeral,negative
149,840901878,W ,Tue Aug 28 19:57:50 +0000 2018,None,lindsay john didnt care about who you are he accepted you take,irrelevant
150,3066740183,Brigid Berry #RESIST,Tue Aug 28 19:57:50 +0000 2018,Fort Myers,very lovely tribute to by do you really want to honor your friend john denounce,positive
151,2170323492,Proud 22 year Army Vet ,Tue Aug 28 19:57:51 +0000 2018,Centerville OH,very lovely tribute to by do you really want to honor your friend john denounce,positive
152,3297226109,Robin,Tue Aug 28 19:57:51 +0000 2018,Florida USA,cry me a river of those crocodile tears your pretend sniffles and wavering voice while talking about,irrelevant
153,2768682611,Brian Lewis Innis,Tue Aug 28 19:57:51 +0000 2018,None,saddened to hear of s passing his legislative amendment barring reinstatement of ciatorture programme,irrelevant
154,292590344,JDP,Tue Aug 28 19:57:52 +0000 2018,South Florida,im old enough to remember when lindseygraham was considered to be johnmccains partner in resisting some of trumps exces,positive
155,2406193967,rita johnson,Tue Aug 28 19:57:52 +0000 2018,Virginia USA,donna brazile how do you show your face in public when we know you participated in rigging an election donna what did hi,neutral
156,798274015005642752,Never Trump,Tue Aug 28 19:57:52 +0000 2018,None,hell answer questions about the wall but not about american hero trump is a total loser lockhimup,neutral
157,826506138300645377,Pamela Bromme,Tue Aug 28 19:57:53 +0000 2018,None,is a frickin idiot trum,negative
158,1010604030274355200,Shellie Ash-Jones,Tue Aug 28 19:57:53 +0000 2018,Missouri USA,super how about a bipartisan gang that passes laws and gets things done,positive
159,2998393649,Cynthia Hingsbergen,Tue Aug 28 19:57:55 +0000 2018,None,tells may well be more powerful in death than life as an example of the,positive
160,1026541982427086848,America Today,Tue Aug 28 19:57:55 +0000 2018,None,ive announced the formation of a bipartisan gang to come up with a suitable lasting tribute to the legacy of our frie,positive
161,91272139,Alaskans4Trump ,Tue Aug 28 19:57:55 +0000 2018,Anchorage AK,poll which best describes your personal view of johnmccain please vote amp rt mccainlegacy mccainfuneral,positive
162,2359839329,2Shakes,Tue Aug 28 19:57:55 +0000 2018,Tucson AZ,greer did you attend seth richs funeral or did you just send flowers and debate questions,irrelevant
163,363148297,Sad Sue,Tue Aug 28 19:57:55 +0000 2018,United Kingdom,when received the steele dossier and saw manafort putin and yanukovychs name in the same sentence he imme,neutral
164,35375100,DC,Tue Aug 28 19:57:56 +0000 2018,None,he was an advocate for the american people but you are a russian troll mccain wou,neutral
165,3219588459,Don Selmon,Tue Aug 28 19:57:57 +0000 2018,None,ive written to calling for the new headquarters to be named after few have given,negative
166,21062734,Paul Schmitt,Tue Aug 28 19:57:57 +0000 2018,South Puget Sound Washington,cry me a river of those crocodile tears your pretend sniffles and wavering voice while talking about,irrelevant
167,21052894,Kate F,Tue Aug 28 19:57:57 +0000 2018,California,im old enough to remember when lindseygraham was considered to be johnmccains partner in resisting some of trumps exces,positive
168,3144779194,Tracey,Tue Aug 28 19:57:58 +0000 2018,Ohio USA,under pressure from american legion trump orders flag lowered at white house and other govt buildings until,negative
169,831581252532707329,Aandra Shear,Tue Aug 28 19:57:59 +0000 2018,None,im old enough to remember when lindseygraham was considered to be johnmccains partner in resisting some of trumps exces,positive
170,764261361044037632,Liberty,Tue Aug 28 19:57:59 +0000 2018,USA,cat 2008 johnmccain is mentally unfit to be president 2012 johnmccain is a racist and a woman hater,negative
171,16879947,BKS,Tue Aug 28 19:58:00 +0000 2018,Long Island NY,cry me a river of those crocodile tears your pretend sniffles and wavering voice while talking about,irrelevant
172,3183427777,Oregon Coast Living,Tue Aug 28 19:58:00 +0000 2018,Oregon USA,all should honor mccain but they are too busy with russias money to care anymore,positive
173,160312547,RICO aka Dem,Tue Aug 28 19:58:01 +0000 2018,Workers' Paradise of Illinois,i thought it was mccains wish demand that not attend cant have it both ways,neutral
174,1327854876,Dale W.,Tue Aug 28 19:58:01 +0000 2018,Indiana USA,i wasnt going to do this but the media and nevertrump fawning over senator mccain as a way to bash presid,neutral
175,183753455,Damon T. Bethea,Tue Aug 28 19:58:01 +0000 2018,Penn Hills PA,dear ur pain over the loss of ur dear friend johnmccain is clear and im truly sorry for ur loss now,negative
176,16199232,Maurice-Moe-Snowden,Tue Aug 28 19:58:02 +0000 2018,Holofractalgraphic #Multiverse,plora it says is respecting mccains wishes what does your icons request say about him bitter,negative
177,977638063,PB,Tue Aug 28 19:58:02 +0000 2018,Wisconsin USA,the best way to honor legacy and apparently his final wish would be for his wife cindy to be name,positive
178,1537402836,Barbara,Tue Aug 28 19:58:02 +0000 2018,Connecticut,the best way to honor legacy and apparently his final wish would be for his wife cindy to be name,positive
179,557587100,shelli,Tue Aug 28 19:58:04 +0000 2018,None,very lovely tribute to by do you really want to honor your friend john denounce,positive
180,1143898988,Mary Ellen,Tue Aug 28 19:58:04 +0000 2018,None,sincere question how can republican senators stand there and claim to honor johnmccain when theyve been gutless sellouts,positive
181,320393496,Reality,Tue Aug 28 19:58:04 +0000 2018,Right in front of you,cat what does it say about your american icon who asked that our not attend his funeral,irrelevant
182,2821069682,RabbitPainter,Tue Aug 28 19:58:05 +0000 2018,California USA,is obviously compromised by dirty or he wouldnt be betraying his friend i cal,negative
183,3150882577,COPPERTOPSF,Tue Aug 28 19:58:05 +0000 2018,None,very lovely tribute to by do you really want to honor your friend john denounce,positive
184,1327854876,Dale W.,Tue Aug 28 19:58:06 +0000 2018,Indiana USA,integrate k e a t i n g,irrelevant
185,862394271692840960,Mary Woodlee,Tue Aug 28 19:58:06 +0000 2018,Aurora CO,im old enough to remember when lindseygraham was considered to be johnmccains partner in resisting some of trumps exces,positive
